"Type","Subjects","Old","New","Count"
"knowledge","PS","一致性","估计量评价","3"
"knowledge","PS","依概率收敛","大数定律","23"
"knowledge","PS","有效性","估计量评价","7"
"knowledge","PS","右连续性","分布函数","7"
"knowledge","PS","正态分布标准化","正态分布","15"
"knowledge","PS","正态分布对称性","正态分布","7"
"knowledge","PS","正态分布函数","正态分布","4"
"knowledge","PS","正态分布可加性","正态分布","3"
"knowledge","PS","正态分布性质","正态分布","6"
"knowledge","PS","正态近似","中心极限定理","12"
"knowledge","PS","正态线性组合","随机变量函数的分布","6"
"knowledge","PS","正态总体","总体与样本","22"
"knowledge","PS","正态总体抽样分布","抽样分布","31"
"knowledge","PS","正态总体均值估计","总体与样本","3"
"knowledge","PS","正态总体均值检验","假设检验","8"
"knowledge","PS","正态总体均值区间估计","置信区间","4"
"knowledge","PS","指示变量","随机变量函数的分布","8"
"knowledge","PS","重期望公式","数学期望","4"
"knowledge","PS","自由度","抽样分布","10"
"knowledge","PS","组合计数","古典概型","15"
"knowledge","PS","最大值分布","随机变量函数的分布","13"
"knowledge","PS","最大值最小值分布","随机变量函数的分布","10"
"knowledge","PS","最小值分布","随机变量函数的分布","6"
"knowledge","PS","F分布","抽样分布","43"
"knowledge","PS","Gamma分布","其他常见分布","5"
"knowledge","PS","t分布","抽样分布","47"
"knowledge","PS","t检验","假设检验","8"
"knowledge","PS","Z检验","假设检验","5"
"knowledge","PS","χ2分布","抽样分布","13"
"points","AM","阿贝尔定理","[points]","3"
"points","AM","鞍点","[points]","3"
"points","AM","凹函数","[points]","4"
"points","AM","摆线","[points]","4"
"points","AM","半角公式","[points]","3"
"points","AM","比较大小","[points]","4"
"points","AM","比较系数","[points]","4"
"points","AM","边界条件","[points]","1"
"points","AM","部分和","[points]","5"
"points","AM","参数范围","[points]","4"
"points","AM","参数分类讨论","[points]","1"
"points","AM","参数求解","[points]","3"
"points","AM","参数讨论","[points]","6"
"points","AM","乘积求导","[points]","4"
"points","AM","充分必要条件","[points]","3"
"points","AM","充要条件","[points]","8"
"points","AM","抽水做功","[points]","4"
"points","AM","抽样分布","[points]","1"
"points","AM","初始条件","[points]","4"
"points","AM","待定常数","[points]","4"
"points","AM","单调函数","[points]","6"
"points","AM","单调数列","[points]","3"
"points","AM","单位球面","[points]","4"
"points","AM","单位向量","[points]","2"
"points","AM","倒代换","[points]","3"
"points","AM","等比数列","[points]","5"
"points","AM","等价无穷大","[points]","3"
"points","AM","狄利克雷收敛定理","[points]","5"
"points","AM","递推","[points]","1"
"points","AM","点到平面距离","[points]","4"
"points","AM","点积","[points]","2"
"points","AM","叠加原理","[points]","3"
"points","AM","定义域","[points]","4"
"points","AM","对称区间","[points]","3"
"points","AM","对称区间积分","[points]","4"
"points","AM","对数恒等式","[points]","5"
"points","AM","对数积分","[points]","4"
"points","AM","对数展开式","[points]","3"
"points","AM","多项式","[points]","1"
"points","AM","多项式除法","[points]","3"
"points","AM","多元函数","[points]","6"
"points","AM","多元函数可微","[points]","4"
"points","AM","多元微分","[points]","3"
"points","AM","二次函数","[points]","3"
"points","AM","二维正态分布","[points]","1"
"points","AM","二项式展开","[points]","5"
"points","AM","法线方程","[points]","5"
"points","AM","反例","[points]","6"
"points","AM","反例法","[points]","2"
"points","AM","反三角积分","[points]","3"
"points","AM","反正切积分","[points]","7"
"points","AM","方差","[points]","1"
"points","AM","方差计算","[points]","1"
"points","AM","方程的根","[points]","4"
"points","AM","方向向量","[points]","5"
"points","AM","放缩法","[points]","6"
"points","AM","分离变量","[points]","4"
"points","AM","符号判定","[points]","1"
"points","AM","复合求导","[points]","3"
"points","AM","高斯积分","[points]","2"
"points","AM","含参积分","[points]","5"
"points","AM","函数表达式","[points]","3"
"points","AM","函数迭代","[points]","5"
"points","AM","函数连续","[points]","2"
"points","AM","函数性质","[points]","3"
"points","AM","函数值域","[points]","4"
"points","AM","恒等变形","[points]","2"
"points","AM","华里士公式","[points]","7"
"points","AM","混合分布","[points]","1"
"points","AM","混合积","[points]","4"
"points","AM","积分比较","[points]","6"
"points","AM","积分次序","[points]","3"
"points","AM","积分大小比较","[points]","3"
"points","AM","积分估计","[points]","4"
"points","AM","积分换序","[points]","3"
"points","AM","积分条件","[points]","3"
"points","AM","基础解系","[points]","3"
"points","AM","级数判敛","[points]","3"
"points","AM","几何级数","[points]","2"
"points","AM","几何应用","[points]","5"
"points","AM","加权平均","[points]","3"
"points","AM","伽马函数","[points]","2"
"points","AM","渐近估计","[points]","4"
"points","AM","阶乘","[points]","4"
"points","AM","截面法","[points]","4"
"points","AM","解空间","[points]","1"
"points","AM","矩阵的迹","[points]","1"
"points","AM","矩阵的秩","[points]","3"
"points","AM","矩阵对角化","[points]","1"
"points","AM","矩阵相似","[points]","1"
"points","AM","卷积","[points]","2"
"points","AM","卡方分布","[points]","1"
"points","AM","柯西-阿达马公式","[points]","3"
"points","AM","可积性","[points]","3"
"points","AM","可降阶方程","[points]","3"
"points","AM","空间直线","[points]","4"
"points","AM","拉格朗日乘子法","[points]","2"
"points","AM","拉普拉斯算子","[points]","3"
"points","AM","连续","[points]","5"
"points","AM","连续的定义","[points]","3"
"points","AM","列满秩","[points]","2"
"points","AM","裂项","[points]","2"
"points","AM","零点","[points]","4"
"points","AM","零点存在定理","[points]","4"
"points","AM","零点存在性","[points]","5"
"points","AM","零基础","[points]","16"
"points","AM","幂函数积分","[points]","4"
"points","AM","面积","[points]","4"
"points","AM","牛顿第二定律","[points]","4"
"points","AM","判别式","[points]","1"
"points","AM","配方","[points]","2"
"points","AM","配方法","[points]","7"
"points","AM","偏积分","[points]","6"
"points","AM","平方和","[points]","1"
"points","AM","平面区域面积","[points]","1"
"points","AM","平面束","[points]","3"
"points","AM","平移换元","[points]","5"
"points","AM","齐次函数","[points]","7"
"points","AM","奇点","[points]","5"
"points","AM","切线截距","[points]","3"
"points","AM","切线斜率","[points]","4"
"points","AM","球面坐标","[points]","5"
"points","AM","区间再现","[points]","5"
"points","AM","曲面方程","[points]","4"
"points","AM","曲面面积","[points]","4"
"points","AM","曲线交点","[points]","3"
"points","AM","取对数","[points]","4"
"points","AM","取对数法","[points]","4"
"points","AM","三角恒等变换","[points]","4"
"points","AM","三角有理式积分","[points]","3"
"points","AM","实对称矩阵","[points]","1"
"points","AM","实根个数","[points]","2"
"points","AM","势函数","[points]","7"
"points","AM","收敛必要条件","[points]","4"
"points","AM","收敛区间","[points]","4"
"points","AM","收敛性","[points]","4"
"points","AM","收敛性判断","[points]","3"
"points","AM","数学归纳法","[points]","2"
"points","AM","数学期望","[points]","2"
"points","AM","顺序主子式","[points]","1"
"points","AM","随机变量函数的分布","[points]","1"
"points","AM","特征多项式","[points]","2"
"points","AM","特征值","[points]","2"
"points","AM","特征值与特征向量","[points]","1"
"points","AM","投影","[points]","6"
"points","AM","投影法","[points]","6"
"points","AM","投影区域","[points]","3"
"points","AM","投影转化法","[points]","4"
"points","AM","椭球面","[points]","4"
"points","AM","椭圆","[points]","3"
"points","AM","椭圆面积","[points]","3"
"points","AM","椭圆区域","[points]","4"
"points","AM","万能代换","[points]","3"
"points","AM","韦达定理","[points]","2"
"points","AM","尾概率","[points]","1"
"points","AM","无穷大","[points]","4"
"points","AM","物理应用","[points]","4"
"points","AM","系数比较","[points]","6"
"points","AM","线性变换","[points]","3"
"points","AM","线性方程组","[points]","2"
"points","AM","线性方程组解判定","[points]","1"
"points","AM","线性无关","[points]","4"
"points","AM","线性相关判定","[points]","1"
"points","AM","线性组合","[points]","1"
"points","AM","向量场","[points]","4"
"points","AM","消元法","[points]","5"
"points","AM","协方差","[points]","1"
"points","AM","星形线","[points]","6"
"points","AM","行列式","[points]","2"
"points","AM","旋转面","[points]","3"
"points","AM","旋转体","[points]","3"
"points","AM","液体静压力","[points]","3"
"points","AM","液体压力","[points]","3"
"points","AM","因式分解","[points]","8"
"points","AM","圆的方程","[points]","3"
"points","AM","增量","[points]","1"
"points","AM","正定矩阵判定","[points]","1"
"points","AM","正交变换","[points]","2"
"points","AM","正交向量","[points]","1"
"points","AM","正交性","[points]","1"
"points","AM","正态总体","[points]","1"
"points","AM","指数分布","[points]","2"
"points","AM","指数函数","[points]","4"
"points","AM","秩一矩阵","[points]","1"
"points","AM","周期解","[points]","4"
"points","AM","周期延拓","[points]","4"
"points","AM","柱面","[points]","1"
"points","AM","柱面坐标","[points]","6"
"points","AM","最大值","[points]","2"
"points","AM","最大值函数","[points]","3"
"points","AM","最小二乘","[points]","1"
"points","AM","坐标变换","[points]","3"
"points","AM","F分布","[points]","1"
"points","AM","Jacobian","[points]","1"
"points","AM","Jordan标准型","[points]","1"
"points","AM","p积分","[points]","3"
"points","AM","Wallis公式","[points]","3"
"points","AM","Wronskian","[points]","1"
"points","CN","被动模式","[points]","3"
"points","CN","比特率","[points]","2"
"points","CN","标识字段","[points]","3"
"points","CN","波特率","[points]","3"
"points","CN","传输介质","[points]","3"
"points","CN","传输时延","[points]","3"
"points","CN","传输效率计算","[points]","3"
"points","CN","单源最短路径","[points]","1"
"points","CN","地址解析","[points]","3"
"points","CN","地址空间","[points]","1"
"points","CN","地址字段","[points]","2"
"points","CN","动态路由","[points]","3"
"points","CN","端到端通信","[points]","3"
"points","CN","分层结构","[points]","2"
"points","CN","分层体系结构","[points]","3"
"points","CN","分组转发","[points]","4"
"points","CN","概念辨析","[points]","1"
"points","CN","功能特性","[points]","4"
"points","CN","广域网","[points]","3"
"points","CN","会话层","[points]","3"
"points","CN","路由环路","[points]","3"
"points","CN","路由转发","[points]","3"
"points","CN","面向连接服务","[points]","3"
"points","CN","内积计算","[points]","1"
"points","CN","奇偶校验","[points]","3"
"points","CN","确认机制","[points]","4"
"points","CN","十六进制转换","[points]","3"
"points","CN","数据报","[points]","3"
"points","CN","死锁避免","[points]","1"
"points","CN","同步传输","[points]","1"
"points","CN","位同步","[points]","3"
"points","CN","位运算","[points]","1"
"points","CN","无连接服务","[points]","3"
"points","CN","物理地址","[points]","1"
"points","CN","协议定义","[points]","3"
"points","CN","信道容量","[points]","3"
"points","CN","信号状态数","[points]","3"
"points","CN","异步传输","[points]","1"
